message,label
तुमच्या खात्यात 500 रुपये कॅशबॅक मिळवण्यासाठी तुमचा ATM पिन आणि OTP प्रविष्ट करा,otp_request
Action required: Complete video KYC at www.vkyc-fake.com or account will be frozen,fake_kyc
"Confirm your identity by replying with OTP, CVV and card number",otp_request
Google anniversary winner! Rs.15 Lakh prize. Verify identity with OTP and CVV,lottery_scam
मर्यादित कालावधी ऑफर! 10000 रुपये कॅशबॅक मिळवा. येथे नोंदणी करा www.freemoney.fake.com,phishing
01-फर-24 को खाता XX3456 में वेतन जमा: 45000 रुपये। XYZ COMPANY LTD से,legitimate
आपके पास 25000 रुपये का नहीं मिला कर रिफंड है। यहां आवेदन करें www.taxrefund-fake.in,phishing
Customer care calling: Please share OTP to help you with refund process,otp_request
RBI मार्गदर्शकतेनुसार तुमचे बँक KYC अद्ययावत नाही. आता अद्ययावत करा: www.rbikyc.fake,fake_kyc
ALERT: Account will be permanently closed in 6 hours. Prevent: www.account-close.fake,blocking_threat
Customer care calling: Please share OTP to help you with refund process,otp_request
आपने सफलतापूर्वक ABC स्टोर को UPI के माध्यम से 250 रुपये का भुगतान किया है। लेन-देन आईडी: 402345678901,legitimate
20-जन-24 को खाता XX5678 में 1000 रुपये जमा किए गए। JOHN DOE से NEFT। शेष: 15000 रुपये,legitimate
आपने सफलतापूर्वक ABC स्टोर को UPI के माध्यम से 250 रुपये का भुगतान किया है। लेन-देन आईडी: 402345678901,legitimate
गूगल वार्षिकोत्सव विजेता! 15 लाख रुपये चा बक्षीस. OTP आणि CVV सह ओळख पडताळा,lottery_scam
"SMS मार्फत OTP, पिन आणि CVV प्रदान करून आधार दुवा अद्ययावत करा",otp_request
तातडीने: तुमचे खाते 2 तासांत अवरोधित केले जाईल. आता सत्यापित करा: www.verify-urgent.fake,blocking_threat
Your Flipkart order delivery requires Rs.99 fee. Pay now: www.flipkart-delivery.fake,delivery_scam
Prize delivery requires verification. Send OTP and CVV to claim,otp_request
Enter your ATM PIN and OTP to receive cashback of Rs.500 in your account,otp_request
नीति उल्लंघन के कारण सेवा बंद कर दी गई है। www.restore-service.fake पर पुनर्स्थापित करें,blocking_threat
15-जन-24 को खाता XX1234 से 500 रुपये डेबिट किए गए। UPI/GPAY/9876543210। उपलब्ध शेष: 5000 रुपये,legitimate
शेवटची चेतावणी! 1 तासात खाते अवरोधन. लगेचच सत्यापन आवश्यक,blocking_threat
"प्रिय विजेता, आपने लक्ज़री कार जीती है! दावा करने के लिए 5000 रुपये की पंजीकरण फीस का भुगतान करें",lottery_scam
आपका क्रेडिट कार्ड समाप्त हो गया है। विवरण अपडेट करें www.updatecard.fake.com तुरंत,phishing
हा दुवा क्लिक करून तुमचा मोबाईल नंबर पुष्टी करा: bit.ly/confirm-fake किंवा सेवा बंद होईल,phishing
आपके Paytm वॉलेट में 50 रुपये कैशबैक जमा किए गए। कुल शेष: 550 रुपये,legitimate
गूगल वर्षगांठ विजेता! 15 लाख रुपये का पुरस्कार। OTP और CVV के साथ पहचान सत्यापित करें,lottery_scam
